trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
0.7,5.0,1.65,2.5,0.0,9.95,"",0.3,2.5,0.5
0.82,5.5,0.5,0.0,0.0,9.3,"",0.3,2.5,0.5
1.45,11.0,2.86,0.0,0.0,17.16,"",0.3,2.5,0.5
1.22,9.0,1.2,0.0,0.0,13.5,"",0.3,2.5,0.5
2.16,11.0,0.0,0.0,0.0,14.3,"",0.3,2.5,0.5
2.58,13.0,0.0,0.0,0.0,16.3,"",0.3,2.5,0.5
0.85,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
1.3,8.0,2.25,2.5,0.0,13.55,"",0.3,2.5,0.5
1.2,7.5,3.2,2.5,0.0,14.0,"",0.3,2.5,0.5
2.37,12.5,1.9,0.0,0.0,17.7,"",0.3,2.5,0.5
1.39,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
1.33,8.0,1.7,0.0,0.0,13.0,"",0.3,2.5,0.5
0.62,4.5,1.56,0.0,0.0,9.36,"",0.3,2.5,0.5
2.7,12.0,3.8,2.5,0.0,19.1,"",0.3,2.5,0.5
0.8,4.5,0.0,2.5,0.0,7.8,"",0.3,2.5,0.5
2.3,13.0,4.05,2.5,0.0,20.35,"",0.3,2.5,0.5
2.1,11.0,0.0,2.5,0.0,14.3,"",0.3,2.5,0.5
3.3,15.0,3.65,2.5,0.0,21.95,"",0.3,2.5,0.5
1.5,7.5,2.0,2.5,0.0,12.8,"",0.3,2.5,0.5
2.77,16.0,0.0,0.0,0.0,19.3,"",0.3,2.5,0.5
1.46,7.0,2.06,0.0,0.0,12.36,"",0.3,2.5,0.5
1.29,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
1.3,6.5,1.95,2.5,0.0,11.75,"",0.3,2.5,0.5
0.9,6.5,1.95,2.5,0.0,11.75,"",0.3,2.5,0.5
1.3,8.0,2.25,2.5,0.0,13.55,"",0.3,2.5,0.5
3.9,15.0,5.0,2.5,0.0,23.3,"",0.3,2.5,0.5
0.66,5.0,1.66,0.0,0.0,9.96,"",0.3,2.5,0.5
1.12,7.5,1.0,0.0,0.0,11.8,"",0.3,2.5,0.5
2.07,10.0,0.0,0.0,0.0,13.3,"",0.3,2.5,0.5
2.51,11.5,2.96,0.0,0.0,17.76,"",0.3,2.5,0.5
12.23,36.0,0.0,0.0,2.29,39.09,"",0.3,0.0,0.5
0.71,5.0,0.83,0.0,0.0,9.13,"",0.3,2.5,0.5
1.9,10.0,1.0,0.0,0.0,14.3,"",0.3,2.5,0.5
2.16,13.5,1.2,0.0,0.0,18.0,"",0.3,2.5,0.5
4.65,21.5,4.96,0.0,0.0,29.76,"",0.3,2.5,0.5
3.01,11.0,2.86,0.0,0.0,17.16,"",0.3,2.5,0.5
1.64,8.0,2.82,0.0,0.0,14.12,"",0.3,2.5,0.5
0.82,5.5,0.0,0.0,0.0,8.8,"",0.3,2.5,0.5
10.98,35.0,8.88,0.0,6.12,53.3,"",0.3,2.5,0.5
2.12,8.5,2.95,0.0,0.0,14.75,"",0.3,2.5,0.5
1.99,8.5,0.0,0.0,0.0,11.8,"",0.3,2.5,0.5
1.47,8.0,0.0,0.0,0.0,8.8,"",0.3,0.0,0.5
2.84,14.5,1.5,0.0,0.0,19.3,"",0.3,2.5,0.5
0.45,4.0,2.19,0.0,0.0,9.49,"",0.3,2.5,0.5
2.1,8.5,2.95,0.0,0.0,14.75,"",0.3,2.5,0.5
0.7,4.0,2.19,0.0,0.0,9.49,"",0.3,2.5,0.5
2.28,10.5,1.0,0.0,0.0,14.8,"",0.3,2.5,0.5
0.9,6.0,2.75,2.5,0.0,12.05,"",0.3,2.5,0.5
1.2,9.5,0.0,2.5,0.0,12.8,"",0.3,2.5,0.5
2.0,11.0,4.0,2.5,0.0,18.3,"",0.3,2.5,0.5
0.8,5.0,1.65,2.5,0.0,9.95,"",0.3,2.5,0.5
1.1,8.0,0.0,2.5,0.0,11.3,"",0.3,2.5,0.5
4.4,18.0,3.0,2.5,0.0,24.3,"",0.3,2.5,0.5
1.9,10.0,3.0,2.5,0.0,16.3,"",0.3,2.5,0.5
1.33,8.5,0.0,0.0,0.0,11.8,"",0.3,2.5,0.5
1.52,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
3.06,14.0,3.46,0.0,0.0,20.76,"",0.3,2.5,0.5
1.77,10.0,1.5,0.0,0.0,14.8,"",0.3,2.5,0.5
1.07,5.5,1.0,0.0,0.0,9.8,"",0.3,2.5,0.5
0.84,5.0,0.0,0.0,0.0,8.3,"",0.3,2.5,0.5
1.8,9.5,3.2,0.0,0.0,16.0,"",0.3,2.5,0.5
2.3,12.0,3.05,2.5,0.0,18.35,"",0.3,2.5,0.5
1.18,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
2.53,10.5,3.45,0.0,0.0,17.25,"",0.3,2.5,0.5
0.64,4.5,0.0,0.0,0.0,7.8,"",0.3,2.5,0.5
1.56,8.5,2.36,0.0,0.0,14.16,"",0.3,2.5,0.5
6.32,21.0,6.08,0.0,0.0,30.38,"",0.3,2.5,0.5
0.7,6.5,1.95,2.5,0.0,11.75,"",0.3,2.5,0.5
1.32,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
2.51,11.5,2.96,0.0,0.0,17.76,"",0.3,2.5,0.5
2.26,9.0,2.46,0.0,0.0,14.76,"",0.3,2.5,0.5
1.57,8.0,1.76,0.0,0.0,10.56,"",0.3,0.0,0.5
2.79,15.0,3.66,0.0,0.0,21.96,"",0.3,2.5,0.5
1.68,12.0,1.92,0.0,0.0,14.72,"",0.3,0.0,0.5
0.83,5.5,0.0,0.0,0.0,6.3,"",0.3,0.0,0.5
2.52,12.5,3.16,0.0,0.0,18.96,"",0.3,2.5,0.5
1.49,8.5,0.0,0.0,0.0,11.8,"",0.3,2.5,0.5
1.65,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
1.18,6.5,2.0,0.0,0.0,11.8,"",0.3,2.5,0.5
0.78,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
1.04,6.0,1.0,0.0,0.0,10.3,"",0.3,2.5,0.5
0.84,5.5,0.0,0.0,0.0,6.3,"",0.3,0.0,0.5
1.6,10.5,0.0,2.5,0.0,13.8,"",0.3,2.5,0.5
12.4,38.0,11.85,2.5,6.12,59.27,"",0.3,2.5,0.5
2.9,14.5,0.0,2.5,0.0,17.8,"",0.3,2.5,0.5
1.3,9.0,2.2,2.5,0.0,14.5,"",0.3,2.5,0.5
1.1,7.0,2.05,2.5,0.0,12.35,"",0.3,2.5,0.5
3.05,15.5,2.0,0.0,0.0,20.8,"",0.3,2.5,0.5
2.78,12.0,3.06,0.0,0.0,18.36,"",0.3,2.5,0.5
3.27,13.0,3.26,0.0,0.0,19.56,"",0.3,2.5,0.5
3.18,13.5,3.36,0.0,0.0,20.16,"",0.3,2.5,0.5
