trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.7,7.0,1.5,0.0,0.0,11.8,"",0.3,2.5,0.5
1.24,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
16.22,45.0,11.45,0.0,0.0,57.25,"",0.3,0.0,0.5
1.88,9.5,0.0,0.0,0.0,12.8,"",0.3,2.5,0.5
0.34,4.0,0.0,0.0,0.0,7.3,"",0.3,2.5,0.5
0.7,5.0,0.0,2.5,0.0,8.3,"",0.3,2.5,0.5
2.0,11.5,2.95,2.5,0.0,17.75,"",0.3,2.5,0.5
1.1,7.0,1.5,2.5,0.0,11.8,"",0.3,2.5,0.5
3.56,15.0,2.0,0.0,0.0,20.3,"",0.3,2.5,0.5
2.13,9.5,3.2,0.0,0.0,16.0,"",0.3,2.5,0.5
0.8,5.0,1.7,0.0,0.0,10.0,"",0.3,2.5,0.5
0.74,6.5,1.96,0.0,0.0,11.76,"",0.3,2.5,0.5
3.67,15.0,6.0,0.0,0.0,24.3,"",0.3,2.5,0.5
5.67,22.5,5.16,0.0,0.0,30.96,"",0.3,2.5,0.5
1.27,7.0,0.0,0.0,0.0,10.3,"",0.3,2.5,0.5
1.32,7.0,3.09,0.0,0.0,13.39,"",0.3,2.5,0.5
1.37,5.5,1.32,0.0,0.0,10.12,"",0.3,2.5,0.5
1.18,6.5,1.0,0.0,0.0,10.8,"",0.3,2.5,0.5
2.0,9.0,2.45,2.5,0.0,14.75,"",0.3,2.5,0.5
1.3,7.0,2.05,2.5,0.0,12.35,"",0.3,2.5,0.5
