trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.1,6.0,0.0,2.5,0.0,9.3,"",0.3,2.5,0.5
1.9,8.5,1.77,2.5,0.0,13.57,"",0.3,2.5,0.5
1.8,12.0,0.0,2.5,0.0,15.3,"",0.3,2.5,0.5
0.6,5.5,1.5,2.5,0.0,10.3,"",0.3,2.5,0.5
1.0,6.0,0.0,2.5,0.0,9.3,"",0.3,2.5,0.5
1.2,6.5,1.95,2.5,0.0,11.75,"",0.3,2.5,0.5
3.0,14.5,3.56,2.5,0.0,21.36,"",0.3,2.5,0.5
0.56,4.5,1.56,0.0,0.0,9.36,"",0.3,2.5,0.5
4.25,16.5,2.0,0.0,0.0,21.8,"",0.3,2.5,0.5
2.87,12.5,1.5,0.0,0.0,17.3,"",0.3,2.5,0.5
1.65,7.5,0.0,0.0,0.0,10.8,"",0.3,2.5,0.5
4.68,15.0,2.74,0.0,0.0,21.04,"",0.3,2.5,0.5
0.46,5.0,2.0,0.0,0.0,7.8,"",0.3,0.0,0.5
2.18,12.0,3.84,0.0,0.0,16.64,"",0.3,0.0,0.5
4.27,16.5,4.95,0.0,0.0,24.75,"",0.3,2.5,0.5
0.48,4.5,1.56,0.0,0.0,9.36,"",0.3,2.5,0.5
1.52,8.0,0.0,0.0,0.0,11.3,"",0.3,2.5,0.5
1.58,7.5,0.0,0.0,0.0,10.8,"",0.3,2.5,0.5
1.4,9.0,3.05,2.5,0.0,15.35,"",0.3,2.5,0.5
1.2,7.0,1.7,2.5,0.0,12.0,"",0.3,2.5,0.5
1.8,8.5,1.2,2.5,0.0,13.0,"",0.3,2.5,0.5
1.8,10.0,2.0,2.5,0.0,15.3,"",0.3,2.5,0.5
2.31,8.5,0.0,0.0,0.0,9.3,"",0.3,0.0,0.5
4.1,17.0,0.0,2.5,0.0,20.3,"",0.3,2.5,0.5
3.6,15.5,0.0,2.5,0.0,18.8,"",0.3,2.5,0.5
0.0,10.2,0.0,0.0,0.0,11.0,"",0.3,0.0,0.5
0.7,5.0,0.0,0.0,0.0,5.8,"",0.3,0.0,0.5
1.37,9.0,1.0,0.0,0.0,13.3,"",0.3,2.5,0.5
2.81,13.0,1.5,0.0,0.0,17.8,"",0.3,2.5,0.5
1.76,9.0,2.46,0.0,0.0,14.76,"",0.3,2.5,0.5
0.5,4.0,0.0,0.0,0.0,4.8,"",0.3,0.0,0.5
7.9,27.0,0.0,2.5,0.0,30.3,"",0.3,2.5,0.5
1.0,6.5,0.0,2.5,0.0,9.8,"",0.3,2.5,0.5
