trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.03,6.5,1.0,0.0,0.0,10.8,"",0.3,2.5,0.5
1.31,7.5,2.16,0.0,0.0,12.96,"",0.3,2.5,0.5
0.98,6.0,0.0,0.0,0.0,9.3,"",0.3,2.5,0.5
0.83,5.5,1.76,0.0,0.0,10.56,"",0.3,2.5,0.5
3.6,13.0,0.0,0.0,0.0,13.8,"",0.3,0.0,0.5
1.9,11.0,2.85,2.5,0.0,17.15,"",0.3,2.5,0.5
1.99,9.0,1.0,0.0,0.0,13.3,"",0.3,2.5,0.5
0.8,5.0,1.65,2.5,0.0,9.95,"",0.3,2.5,0.5
3.7,12.5,3.95,2.5,0.0,19.75,"",0.3,2.5,0.5
1.87,9.0,2.46,0.0,0.0,14.76,"",0.3,2.5,0.5
3.5,13.5,0.0,0.0,0.0,16.8,"",0.3,2.5,0.5
0.75,4.0,0.0,0.0,0.0,7.3,"",0.3,2.5,0.5
0.51,4.5,0.0,0.0,0.0,7.8,"",0.3,2.5,0.5
0.5,3.5,0.0,0.0,0.0,6.8,"",0.3,2.5,0.5
0.77,5.5,1.0,0.0,0.0,9.8,"",0.3,2.5,0.5
10.89,32.0,2.2,0.0,0.0,35.0,"",0.3,0.0,0.5
14.9,44.0,8.95,0.0,0.0,53.75,"",0.3,0.0,0.5
0.46,4.5,0.0,0.0,0.0,7.8,"",0.3,2.5,0.5
4.9,20.5,0.0,0.0,0.0,23.8,"",0.3,2.5,0.5
0.6,6.0,0.0,2.5,0.0,9.3,"",0.3,2.5,0.5
0.4,4.0,1.8,2.5,0.0,9.1,"",0.3,2.5,0.5
0.7,4.5,0.0,2.5,0.0,7.8,"",0.3,2.5,0.5
1.0,7.0,0.0,2.5,0.0,10.3,"",0.3,2.5,0.5
5.0,21.0,7.25,2.5,0.0,31.55,"",0.3,2.5,0.5
1.3,9.0,2.0,2.5,0.0,14.3,"",0.3,2.5,0.5
0.6,4.0,1.46,2.5,0.0,8.76,"",0.3,2.5,0.5
2.9,11.5,2.95,2.5,0.0,17.75,"",0.3,2.5,0.5
1.1,7.0,1.03,0.0,0.0,11.33,"",0.3,2.5,0.5
1.39,7.5,0.5,0.0,0.0,11.3,"",0.3,2.5,0.5
3.2,14.0,4.3,2.5,0.0,21.6,"",0.3,2.5,0.5
1.7,8.0,2.0,2.5,0.0,13.3,"",0.3,2.5,0.5
3.2,13.0,3.0,2.5,0.0,19.3,"",0.3,2.5,0.5
2.23,9.5,0.0,0.0,0.0,12.8,"",0.3,2.5,0.5
18.72,58.5,3.0,0.0,0.0,62.3,"",0.3,0.0,0.5
0.7,5.5,0.0,2.5,0.0,8.8,"",0.3,2.5,0.5
2.9,13.5,5.15,3.0,0.0,22.45,"",0.3,2.5,0.5
1.1,7.0,2.05,2.5,0.0,12.35,"",0.3,2.5,0.5
5.5,17.5,4.16,2.5,0.0,24.96,"",0.3,2.5,0.5
1.0,5.5,1.75,2.5,0.0,10.55,"",0.3,2.5,0.5
1.0,5.5,1.75,2.5,0.0,10.55,"",0.3,2.5,0.5
2.7,10.5,0.0,2.5,0.0,13.8,"",0.3,2.5,0.5
0.46,4.0,1.46,0.0,0.0,8.76,"",0.3,2.5,0.5
1.08,6.0,1.7,0.0,0.0,11.0,"",0.3,2.5,0.5
4.91,18.0,4.26,0.0,0.0,25.56,"",0.3,2.5,0.5
3.12,14.0,3.46,0.0,0.0,20.76,"",0.3,2.5,0.5
1.69,8.0,2.26,0.0,0.0,13.56,"",0.3,2.5,0.5
3.91,15.5,0.0,0.0,0.0,18.8,"",0.3,2.5,0.5
1.02,7.0,2.58,0.0,0.0,12.88,"",0.3,2.5,0.5
