trip_distance,fare_amount,tip_amount,extra,tolls_amount,total_amount,airport_fee,improvement_surcharge,congestion_surcharge,mta_tax
1.3,14.2,2.73,0.0,0.0,20.93,"",1.0,"",0.5
0.0,12.8,0.0,0.0,0.0,16.8,"",1.0,"",0.5
3.74,23.13,5.43,0.0,0.0,32.56,"",1.0,"",0.5
2.27,12.64,7.07,0.0,0.0,21.21,"",1.0,"",0.5
3.72,20.44,4.89,0.0,0.0,29.33,"",1.0,"",0.5
1.25,8.5,0.0,0.0,0.0,12.5,"",1.0,"",0.5
1.64,16.86,0.0,0.0,0.0,20.86,"",1.0,"",0.5
4.84,26.06,0.0,0.0,0.0,30.06,"",1.0,"",0.5
2.47,17.3,6.39,0.0,0.0,27.69,"",1.0,"",0.5
9.7,42.9,9.03,6.75,6.55,69.23,"",1.0,"",0.5
6.27,35.08,2.0,0.0,0.0,41.08,"",1.0,"",0.5
3.07,20.85,0.0,0.0,0.0,24.85,"",1.0,"",0.5
0.0,69.57,14.21,0.0,0.0,85.28,"",1.0,"",0.5
1.99,12.09,1.61,0.0,0.0,17.7,"",1.0,"",0.5
0.0,11.0,2.25,0.0,0.0,17.25,"",1.0,"",0.5
2.17,14.16,0.0,0.0,0.0,18.16,"",1.0,"",0.5
4.37,18.06,0.0,0.0,0.0,22.06,"",1.0,"",0.5
5.32,19.45,0.0,0.0,0.0,20.95,"",1.0,"",0.5
5.5,27.23,0.0,0.0,6.55,37.78,"",1.0,"",0.5
0.0,14.72,0.0,0.0,0.0,18.72,"",1.0,"",0.5
4.0,21.2,3.78,0.0,0.0,28.98,"",1.0,"",0.5
11.59,45.94,8.47,0.0,6.55,64.96,"",1.0,"",0.5
0.0,21.37,0.0,0.0,0.0,25.37,"",1.0,"",0.5
0.67,11.0,3.0,0.0,0.0,18.0,"",1.0,"",0.5
0.0,13.55,0.0,0.0,0.0,17.55,"",1.0,"",0.5
0.0,6.83,0.0,0.0,0.0,10.83,"",1.0,"",0.5
0.0,10.89,0.0,0.0,0.0,14.89,"",1.0,"",0.5
10.3,42.9,6.02,6.75,6.55,66.22,"",1.0,"",0.5
4.37,26.11,3.31,0.0,0.0,30.92,"",1.0,"",0.5
0.0,13.98,0.0,0.0,0.0,17.98,"",1.0,"",0.5
2.06,23.91,0.0,0.0,0.0,27.91,"",1.0,"",0.5
0.0,8.08,0.0,0.0,0.0,12.08,"",1.0,"",0.5
1.39,11.0,2.25,0.0,0.0,17.25,"",1.0,"",0.5
1.68,11.0,3.75,0.0,0.0,18.75,"",1.0,"",0.5
2.0,12.1,2.42,0.0,0.0,18.52,"",1.0,"",0.5
3.0,16.3,3.05,0.0,0.0,23.35,"",1.0,"",0.5
3.05,22.96,5.39,0.0,0.0,32.35,"",1.0,"",0.5
1.18,11.0,2.25,0.0,0.0,17.25,"",1.0,"",0.5
10.0,46.4,9.56,6.75,6.55,73.26,"",1.0,"",0.5
4.91,22.85,0.0,0.0,0.0,26.85,"",1.0,"",0.5
0.0,9.89,0.0,0.0,0.0,13.89,"",1.0,"",0.5
2.92,17.18,0.0,0.0,0.0,21.18,"",1.0,"",0.5
0.0,16.45,0.0,0.0,0.0,20.45,"",1.0,"",0.5
0.94,11.0,3.0,0.0,0.0,18.0,"",1.0,"",0.5
0.0,28.24,0.0,0.0,0.0,32.24,"",1.0,"",0.5
1.93,12.39,3.28,0.0,0.0,19.67,"",1.0,"",0.5
2.85,19.48,5.17,0.0,0.0,28.65,"",1.0,"",0.5
2.72,20.68,0.0,0.0,0.0,24.68,"",1.0,"",0.5
1.82,13.15,1.72,0.0,0.0,18.87,"",1.0,"",0.5
0.0,25.61,0.0,0.0,0.0,29.61,"",1.0,"",0.5
10.01,40.33,8.87,0.0,0.0,53.2,"",1.0,"",0.5
0.0,9.3,2.0,0.0,0.0,15.3,"",1.0,"",0.5
0.0,36.93,0.0,0.0,6.0,46.93,"",1.0,"",0.5
2.53,19.4,0.0,0.0,0.0,23.4,"",1.0,"",0.5
1.79,13.41,1.74,0.0,0.0,19.15,"",1.0,"",0.5
9.3,42.94,0.0,0.0,0.0,46.94,"",1.0,"",0.5
1.8,10.0,0.0,0.0,0.0,14.0,"",1.0,"",0.5
1.7,11.4,2.31,0.0,0.0,17.71,"",1.0,"",0.5
5.78,24.63,0.0,0.0,0.0,28.63,"",1.0,"",0.5
4.6,26.1,4.52,0.0,0.0,34.62,"",1.0,"",0.5
26.63,80.64,21.85,0.0,24.75,128.24,"",1.0,"",0.0
0.0,11.0,3.0,0.0,0.0,20.0,"",1.0,"",0.5
2.64,22.17,0.0,0.0,0.0,26.17,"",1.0,"",0.5
2.05,17.31,2.13,0.0,0.0,23.44,"",1.0,"",0.5
9.86,33.45,4.4,0.0,6.55,48.4,"",1.0,"",0.5
16.29,61.57,13.11,0.0,0.0,78.68,"",1.0,"",0.5
1.8,11.4,3.08,0.0,0.0,18.48,"",1.0,"",0.5
2.5,15.35,0.0,0.0,0.0,19.35,"",1.0,"",0.5
3.26,21.81,0.0,0.0,0.0,25.81,"",1.0,"",0.5
1.02,11.0,3.0,0.0,0.0,18.0,"",1.0,"",0.5
4.23,21.94,5.19,0.0,0.0,31.13,"",1.0,"",0.5
0.0,33.71,0.0,0.0,0.0,37.71,"",1.0,"",0.5
0.0,35.34,0.0,0.0,0.0,39.34,"",1.0,"",0.5
0.0,17.94,0.0,0.0,0.0,21.94,"",1.0,"",0.5
3.4,20.62,4.92,0.0,0.0,29.54,"",1.0,"",0.5
3.25,20.27,4.85,0.0,0.0,29.12,"",1.0,"",0.5
17.91,66.68,17.56,0.0,21.0,106.24,"",1.0,"",0.0
4.07,26.3,0.0,0.0,0.0,30.3,"",1.0,"",0.5
9.54,40.24,0.0,0.0,6.55,50.79,"",1.0,"",0.5
4.4,21.9,5.18,0.0,0.0,31.08,"",1.0,"",0.5
0.0,10.08,0.0,0.0,0.0,14.08,"",1.0,"",0.5
0.0,9.18,0.0,0.0,0.0,13.18,"",1.0,"",0.5
4.1,27.28,0.0,0.0,0.0,31.28,"",1.0,"",0.5
1.5,11.0,1.5,0.0,0.0,16.5,"",1.0,"",0.5
3.08,18.01,5.5,0.0,0.0,27.51,"",1.0,"",0.5
2.23,13.07,1.71,0.0,0.0,18.78,"",1.0,"",0.5
1.78,11.0,3.0,0.0,0.0,18.0,"",1.0,"",0.5
1.8,10.7,2.2,0.0,0.0,16.9,"",1.0,"",0.5
10.35,35.39,2.0,0.0,6.55,47.94,"",1.0,"",0.5
0.0,30.0,0.0,0.0,0.0,34.0,"",1.0,"",0.5
0.0,31.15,0.0,0.0,0.0,35.15,"",1.0,"",0.5
